id,name,count
3230,male friendship,60
9395,havanna,4
11479,social commentary,19
5656,sydney,10
11687,breaking the fourth wall,17
12342,gay son,10
2109,communist,35
6917,epic,45
2535,destroy,15
160129,artial arts,1
2849,key,22
2974,jesus christ,34
4238,chosen one,11
9649,god,34
10842,good vs evil,44
15001,demon,131
175360,crypt keeper,3
34079,death,245
162410,exploding planet,2
162415,mountain cabin,2
162429,solar system,4
529,ku klux klan,12
9706,anthology,62
9707,evil doll,11
11719,dirty cop,32
160322,funeral home,8
4862,alien life-form,47
9535,bewusstlosigkeit,1
161891,doppelganger,33
191826,chekhov,1
9807,noir,9
14828,city,46
2956,vietnam,52
10787,jungle,104
11243,black american,4
310,artificial intelligence,51
3249,hologram,13
4286,computer program,6
9819,visual effect,2
177258,police training,2
732,coma,37
5301,brother,62
5989,man of one's dreams,3
11612,hospital,206
6733,bullying,53
10194,interracial romance,8
33928,audition,18
164224,generation gap,5
1412,becoming an adult,42
1571,return,20
2065,province,14
2069,bathing,11
2070,olympic games,37
2386,empowerment,16
11663,camp,42
13088,summer,104
156801,club,11
208721,summer school,2
630,dolphin,15
6732,mascot,6
208152,pets,2
17975,transgender,26
193459,australian aborigine,8
164682,stuart sutcliffe,1
164698,boyfriend girlfriend,5
164700,river elbe,1
164704,hofner bass guitar,1
164705,body painting,1
164713,hamburg germany,11
164715,photo,4
164716,reeperbahn,1
2564,wheelchair,63
4115,longing,22
5859,paralysis,10
6373,sadomasochism,26
1808,lover (female),28
2276,talent,20
6220,mafia boss,21
10818,author,84
470,spy,186
1589,sniper,41
2148,colombia,21
2149,drug traffic,35
2532,bomber,15
3070,mercenary,60
3074,insurgence,11
3547,coast guard,6
5265,spying,18
7336,car bomb,9
10175,drug cartel,18
11106,infantry,17
155723,jack ryan,5
226620,political cover-up,1
4508,principal witness ,3
7255,search for witnesses,4
17997,housekeeper,23
3017,jazz musician,16
6979,straßenkids,2
10616,urban,15
11093,parenthood,12
11363,arson,21
18021,detroit,14
554,manager,18
2374,bad mother-in-law,9
2783,family's daily life,18
4428,stone age,16
4812,plan,21
12616,dinosaur,82
458,hippie,30
795,running,19
2957,vietnam war,59
157499,mother son relationship,65
162934,hugging,2
166980,shrimping,2
180204,wounded soldier,2
208143,park bench,2
215492,amputee,2
213,upper class,36
1873,yuppie,13
3568,lone wolf,18
3577,snob,7
3581,witness,24
3582,bride,34
3583,bridegroom,5
3584,bridesmaid,8
5347,clumsy fellow,8
236055,gay couple,2
171662,date rape,1
171665,athletic scholarship,2
171667,black militant,1
171670,resentment,6
171676,school shooting,6
2124,puerto rican,6
9890,jail,46
918,newspaper,55
5440,adversary,13
202401,experience,3
828,waitress,71
8015,cop,66
208262,lottery ticket,2
208263,winning lottery,3
958,indian lead,33
4809,tiger,22
8775,panther,7
10468,bear,42
2903,propaganda,33
2936,artists' life,5
11064,nazi germany,43
2143,loss of parents,16
5276,wild boar,4
11326,shaman,12
14767,scar,7
18136,hyena,1
18153,meerkat,1
4476,buddhist,8
4558,tibet,12
5722,buddha,5
5723,siddhartha,1
657,fire,86
3030,nightmare,110
3521,earthquake,32
9820,alternate dimension,14
10232,fame,28
47020,storytelling,10
156282,alternate reality,16
160612,self-referential,6
161184,reboot,11
166329,film industry,15
179878,sleepwalking,13
212435,meta film,5
225209,dreams,9
232999,cameos,2
2422,mockery,8
6348,green,4
9903,balloon,11
156257,jail cell,7
179101,norse mythology,12
1582,saloon,37
11073,steamboat,4
18083,attempted robbery,6
185589,cowboy and outlaw,2
947,prohibition,26
163110,theater,43
207876,1920s,23
208208,state prison,1
9574,tageszeitung,1
2200,generations confilct,8
2249,camcorder,16
2566,cohabitant,9
5865,cabriolet,2
179781,fictional tv show,4
198673,unemployed,11
1016,wyoming,13
10856,bag of money,10
175668,life raft,2
175670,private airplane,1
175676,toothbrush,2
175681,gluttony,4
175683,magnifying glass,3
175685,rubber boat,1
208316,worrying,2
1680,boston,35
7188,hostage-taking,19
8158,rafting,4
233153,white water rafting,1
992,bus,34
2776,bus ride,19
3306,highway,32
157251,bomb planting,7
208323,speech writer,1
10568,science fiction,45
175629,alternative reality,5
2284,horseback riding,28
3546,florida keys,8
4289,secret agent,68
161520,terrorist plot,9
167444,top secret,3
167451,woman with glasses,3
167461,truth serum,1
167466,mushroom cloud,2
167467,jackhammer,2
206958,special agent,2
217421,key west,2
40952,therapy,15
2499,heal,3
12564,werewolf,92
1559,deputy sheriff,8
4391,wretch,20
5074,wyatt earp,9
9550,doc holliday,6
4729,dublin,9
176793,middle age,16
208383,oscar wilde,1
963,loss of brother,24
10809,teenage girl,81
15069,masked man,8
15249,tragic event,8
15402,popularity,14
156064,homecoming,7
158584,tv news,10
2151,drug crime,7
222423,blast,8
627,killing,28
999,sports car,15
11034,b movie,142
18450,exploitation film,17
13073,fear,52
208282,gospel singer,1
10121,stop motion,52
407,dictator,21
5362,liberation of hostage,9
10076,street fighter,8
15053,united nations,17
2820,wound,21
5828,yoga,8
8636,blood splatter,51
9866,basement,26
208293,wood,5
6966,film history,23
217987,animation filmmaking,2
3300,cadillac,4
168350,bus station,2
155532,fatal attraction,5
208455,malcolm x,3
233,japan,183
1629,morocco,15
46958,good and bad,14
1415,small town,239
6255,insanity,70
10308,h.p. lovecraft,16
33505,gothic,41
41393,new england,32
155435,insurance investigator,6
166701,ghost town,10
188994,publisher,19
235266,horror novel,2
1019,rodeo,21
155291,cowboy,49
190078,bull riding,2
1155,brother sister relationship,113
1307,butler,27
2341,nanny,39
6317,guillotine,15
9716,stand-up comedy,351
4320,lover,53
9886,countess,13
1224,radio station,18
5540,heavy metal,31
18001,rock band,34
4171,staatsanwältin,3
8233,cops,20
41158,stakeout,10
155446,police stakeout,1
155573,wild west,25
155658,blonde woman,5
168405,fast draw,1
168406,tough  girl,1
168416,gun fu,1
168418,pistol duel,5
168422,small western town,5
107,barcelona spain,15
3588,navy,37
212739,struggle,7
5521,arkansas,12
12547,billionaire,17
14559,hillbilly,10
163047,beverly hills,8
3016,security camera,10
4230,carousel ,8
6110,weapon,49
10889,counterfeit,13
15124,framed,14
156768,roller coaster,7
167541,buddy comedy,15
164092,blindness,32
2407,fireworks,19
3537,orchestra,19
5879,anarchist,20
6029,concert,81
11018,irish,22
33406,roulette wheel,2
155530,capsized ship,5
157198,belfast,4
179966,headphones,1
206544,bomb attack,7
226463,human bomb,2
1313,mental disease,10
9838,nymphomaniac,11
10061,dysfunctional marriage,22
14909,alien invasion,67
15250,alien infection,9
161290,sleeping,4
200054,emotionless,4
10048,unrequited love,42
159278,obsessive love,7
206219,captivity,4
700,italo-american,10
924,italian,44
1797,loyalty,22
3149,gangster boss,28
5343,molotow cocktail,4
5606,gang leader,9
5609,nostalgia,15
5611,game of dice,3
5612,bus driver,8
15155,witness to murder,18
255,male nudity,229
387,california,99
966,beach,141
2135,radio,40
3202,con man,57
8098,calendar,3
10303,domestic abuse,10
10776,marijuana,97
162262,movie star,36
162842,stolen cars,10
168115,practical joke,4
196734,military enrollment,1
196742,small time thugs,2
196744,movie clips,1
196748,live life to the fullest,1
196751,fictionalized biography,4
3398,release from prison,18
6840,criminal past,5
10712,night club,21
155490,disco,25
1197,nevada,12
7184,gold bar,6
7508,friendship bracelet,6
2805,rocky mountains,9
4245,hijacking,15
4702,suitcase,10
8624,climbing,31
10794,snow,77
159212,mountain climbing,14
1603,extraterrestrial technology,23
6968,space invasion,13
2655,group therapy,12
11036,obsessive compulsive disorder,9
18118,disguise,32
155812,color blindness,1
177637,winging into a wall,1
177648,infra red,2
177652,photo album epilogue,1
177656,jumper cable,1
177658,rude waiter,1
193171,sitcom,4
33490,filmmaking,36
169635,psychological drama,25
4073,apoplectic stroke,5
1556,texas,105
10267,comedy,159
234367,great soundtrack,2
853,crime fighter,22
2421,social control,5
2598,museum,43
3385,cryogenics,8
3469,utopia,13
33808,warden,9
156786,prison escape,20
179428,censorship,7
226776,culture shock,1
226777,knitting,1
33602,cowgirl,4
163726,hitchhiking,10
198588,lbgt,1
3679,society,34
7439,woman between two men,13
33683,beijing,7
33720,guilt,47
159315,mental health,12
4048,musician,79
960,homeless person,30
9798,law school,4
41267,bum,6
171162,harvard law school,2
207844,college student,27
2781,roadhouse,11
3423,liquor,14
15295,confrontation,12
159607,grifter,8
197573,solitary,1
9433,concierge,2
6335,tennessee,8
162813,law firm,2
208043,bar exam,1
2235,drug mule,9
5707,childhood trauma,25
6691,drug scene,11
6712,death of a child,21
3262,surgeon,25
10663,train crash,8
11207,u.s. marshal,8
14903,home invasion,40
173976,one armed man,2
226499,manhunt,11
227824,bus accident,1
227825,storm drain,2
4616,apache,31
15126,historical,16
156234,cavalry,21
194581,geronimo,3
159588,suicide by hanging,2
159595,sexual torture,7
159600,exploding truck,2
159601,cuckold,6
159602,garbage dump,3
9833,lesbian relationship,65
2411,new orleans,34
4323,hunting human beings,11
15137,union,14
41599,sailor,39
207678,human prey,5
208176,immigrant experience,2
1400,swordplay,29
8421,saddam hussein,3
15087,iraq war,22
5595,sleepover,2
1209,wales,14
214527,cartographer,2
1291,central and south america,12
3009,farm worker,6
4932,farm,80
6285,coup d'etat,19
6451,santiago,3
11627,paranormal phenomena,12
208720,family estate,3
1436,inventor,40
6129,company,26
6133,industry,8
203525,board,1
203528,stocks,1
208186,unsuccessful,1
2470,education,33
4595,u.s. army,37
15134,election,17
33632,apartment,63
208633,secret service agent,6
13015,terrorism,73
156306,price of fame,3
164409,tina turner,1
164414,black woman,3
164431,cameo appearance by real life subject,1
164443,african american music,1
164866,black family,4
4487,boxing match,26
162914,one night,18
1719,paleontology,7
1720,tyrannosaurus rex,13
1764,triceratops,2
1765,brontosaurus,2
1767,electric fence,3
158340,theme park,8
178010,jurassic park,4
917,journalism,40
206977,hitchhike,12
1416,jazz,50
1759,night life,18
1953,vault,9
2375,junkie,24
2671,heroin,42
171026,marbles,1
171028,elevator operator,1
171036,bellboy,2
171039,lock child,1
171040,living alone,1
171043,st. louis,2
171051,against the odds,3
171052, epileptic seizure,1
171054,understanding,4
178869,lassie,8
9732,movie in movie,24
15252,magical object,10
15284,cartoon cat,7
48711,ticket,4
161849,projectionist,4
161868,child's point of view,8
952,lightning,17
184671,jack,1
1874,car dealer,9
2142,anonymity,7
159141,sperm donor,5
4617,insurance fraud,14
6431,boarder,4
3868,face transplant,3
155231,reference to william shakespeare,4
163335,man with glasses,4
168346,"manhattan, new york city",41
6147,delinquency,11
1336,ransom,40
4460,terror cell,5
5422,special unit,10
10185,covert operation,5
18420,surveillance,32
161998,night vision goggles,3
185692,intelligence agent,3
220935,nerve gas,3
4342,geisha,15
4481,deceived wife,12
5502,castration,16
5579,strangle,6
12420,unsimulated sex,67
197508,erotic 70s,15
4433,conversation,10
11677,secretary,48
208467,dinner date,2
1338,bachelor,27
166927,symphony,3
207592,piano,27
208167,psychiatrist patient relationship,1
220448,bipolar disorder,10
11510,unfaithfulness,25
174916,bowling alley,2
208125,alimony,2
2546,mask,60
167808,fake identity,8
228653,reference to the book of revelation,1
160243,classmate,7
9887,surrealism,151
208283,failing business,1
9774,prison guard,11
40847,near future,25
162380,ex soldier,16
235648,prisoners,2
5561,child prodigy,21
11336,young boy,19
7153,queen elizabeth i,7
177998,nobility,11
190071,gender bender,2
12414,escaped convict,19
170865,child kidnapping,23
177609,criminologist,1
9766,hiv,22
41589,dying,9
186782,discrimination,13
207968,judiciary,4
1942,strangeness,7
3590,piano lessons,3
3595,deceived husband,11
1014,loss of lover,44
1647,sadness,32
579,american football,67
14530,director,22
2797,mother-in-law,12
10958,man hunt,16
12997,dinner,18
33965,christmas eve,26
215334,marriage counseling,1
1655,country house,19
2382,flower,21
14905,britain,19
33360,employer,1
1004,commercial,15
5920,advertising expert,7
8066,kaserne,1
9479,stau,1
193547,teachers and students,22
279,usa,80
907,japanese,67
12570,whodunit,5
18100,seppuku,7
167618,bulletproof vest,1
3179,sanatorium,7
8890,cornflakes,1
33699,policeman,36
184213,robocop,4
4147,robin hood,13
11715,arrow,9
10978,bad cop,11
12366,hitwoman,3
836,resistance,54
6218,right wing radicalism,2
207915,white supremacists,2
160190,aspiration,2
2981,homelessness,18
1382,factory,39
1631,concentration camp,20
1701,hero,87
1739,holocaust,38
3599,defense industry,4
194409,the holocaust,1
1484,pitcher,3
191043,mentally ill,2
316,chess,26
2348,hustler,31
6783,orphanage,36
194430,small village,7
2105,garden,19
9180,yorkshire,5
193263,old mansion,9
210200,english garden,2
4556,protection,9
6170,motherly love,15
7717,evil mother,4
168196,perfection,3
1815,atomic bomb,34
3363,hypnosis,36
155494,radio series,16
189115,invisibility,18
190034,the shadow,2
4327,stroke of fate,7
8095,oxford,7
697,loss of son,24
1850,daily life,20
3131,modern society,12
3457,cellist,5
1499,pastor,24
6023,drawing and painting,5
161216,blasphemy,5
155795,art dealer,4
2687,fiancé,17
3740,radio presenter,12
4305,radio transmission,12
4306,observation deck,1
5824,video surveillance,7
11318,landlord,9
11494,drug use,35
15128,sex talk,6
33347,apartment building,7
182422,landlord tenant relationship,4
184312,mind game,7
207767,erotic thriller,15
178657,tech noir,3
238847,futurista,1
238848,lluvia,1
9468,liar,25
171508,pancreas,1
171518,thong,3
171521,city boy,1
4452,butcher,20
5923,sister,69
157758,axe murder,32
5446,observer,8
180668,homicide detective,6
83,saving the world,48
194215,multiple dimensions,3
8350,sprung,1
187368,pillow fight,1
187370,catcher in the rye,1
187376,odd couple,5
187387,water balloon,1
187401,pregnancy scare,1
187416,water gun,1
4062,skeleton,26
8637,fall from height,6
9720,woods,48
12198,pumpkin,3
12199,jack o lantern,1
12200,saving christmas,2
14577,musketeer,13
10291,organized crime,64
2150,cocaine,54
163656,gun violence,13
6085,election campaign,17
201768,cinéma vérité,3
4414,adventure,58
33491,part animated,3
11501,cheating wife,19
33451,masturbation,50
206850,canuxploitation,86
208376,willing to be murdered,1
2544,ugliness,3
190116,school life,20
7025,industrial revolution,4
1721,fight,161
3347,volcano,37
11428,convertible,8
11454,scam,26
18128,inmate,8
156731,escort,7
163072,embezzlement,12
208251,nervous,1
2456,industrialist,8
2907,scarab,1
3338,invention,18
4978,immortality,35
5728,tycoon,16
185420,antique dealer,3
170125,cosmetologist,2
1773,socialism,15
2606,jew,43
3508,underwear,44
3603,fascist,7
4313,condom,14
6069,class,20
9888,spanking,11
10144,anti semitism,26
11935,working class,23
15129,vagina,5
155275,fingering,2
157912,bigotry,11
159959,reform school,5
174254,slingshot,2
188987,boyfriend girlfriend relationship,12
214548,1930s,37
158591,injury,14
180523,neighborhood,12
214954,recuperation,1
4358,shenanigan,9
9084,clubhaus,1
155939,group of friends,20
173504,lgbt history,13
604,dwarves,15
10596,argentina,31
6095,house,52
15075,mischief,6
163841,booby trap,8
169826,home alone,3
169829,suburban chicago,1
169850,mischievous child,1
881,money transfer,3
975,money laundering,8
1553,pottery,1
210530,spiritism,6
6513,cartoon,21
173259,arab,14
190536,genie,7
1366,shotgun,31
11426,moral ambiguity,6
14946,fictional war,8
160131,morphing,3
162532,shape shifter,4
175468,savior,2
175472,catch phrase,1
238240,Øverste hylde,12
13037,drug smuggling,13
855,fictional place,14
8087,horror,105
12565,psychological thriller,40
14895,cannibal,45
33872,animal in cast credits,1
208048,cannibalism,44
2013,attempted murder,27
3758,appearance,3
166625,candlelight vigil,11
169341,snow white,9
3071,prince,70
3096,book,54
161271,beast,12
190915,belle,1
2251,lie,50
2710,fairy,28
3244,pinocchio,4
3473,carnival,37
5560,nose,7
10499,pool,16
33674,conscience,7
33675,jackass,2
33676,figaro,1
33677,sneezing,1
592,capitalism,36
995,cinderella,18
996,expensive restaurant,11
1022,workaholic,13
1023,fire escape,3
2176,music teacher,16
163671,steam locomotive,5
189262,righteous rage,2
13159,chinese,30
171817,groom,4
